Horror Wiki Index,char index,actor,character,stripped character,killed
679,2,Nathaniel Parker,Master Edward Gracey,master edward gracey,N/A
679,3,Marsha Thomason,Sara Evers,sara evers,N/A
679,4,Jennifer Tilly,Madame Leota,madame leota,N/A
679,5,Wallace Shawn,Ezra,ezra,N/A
679,6,Dina Waters,Emma,emma,N/A
679,7,Marc John Jefferies,Michael Evers,michael evers,N/A
679,8,Aree Davis,Megan Evers,megan evers,N/A
679,9,The Dapper Dans,The Singing Busts.,singing busts,N/A
679,10,Deep Roy,Jeremy Howard as the Hitchhiking Ghosts.,jeremy howard as hitchhiking ghosts,N/A
679,11,Corey Burton,The Ghost Host,ghost host,N/A
982,0,Harriet McMaster-Green,Sophia,sophia,N/A
982,1,Sabrina Jolie Perez,Helena,helena,N/A
982,2,Jarrett J. Merz,Robert,robert,N/A
982,3,Matt Patresi,Patrick,patrick,N/A
982,4,Paolo Paoloni,Ferris,ferris,N/A
982,5,Giuliano Montaldo,Dr. Fabian,dr fabian,N/A
982,6,Susanna Cornacchia,The Fairy,fairy,N/A
982,7,Marco Fattibene,Battista Greco,battista greco,N/A
982,8,Lucrezia Tosi,Ghost Child,ghost child,N/A
982,9,Massimiliano Carnevale,Asylum Patient,asylum patient,N/A
982,10,Angela Presepi,Miss Cavendish,miss cavendish,N/A
982,11,Marco Basile,Marco,marco,N/A
982,12,Melania Maccaferri,Nurse Manuela,nurse manuela,N/A
982,13,Alice Filippi,Nurse Alice,nurse alice,N/A
982,14,Alessia Cannavale,Baby Sitter,baby sitter,N/A
165,0,Don Scardino,Marvin,marvin,N/A
165,1,Caitli O'Heaney,Army Jensen,army jensen,N/A
165,2,Elizabeth Kamp,Nancy,nancy,N/A
165,3,Tom Rolfing,Ray Carlton,ray carlton,N/A
165,4,Lewis Arlt,Det. Len Gamble,det len gamble,N/A
165,5,Patsy Pease,Joyce,joyce,N/A
165,6,James Rebhorn,Prof. Carl Mason,prof carl mason,N/A
165,7,Dana Barron,Diane Jensen,diane jensen,N/A
165,8,Tom Hanks,Elliot,elliot,N/A
165,9,Paul Gleason,Det. Frank Daley,det frank daley,N/A
165,10,James Carroll,Phil,phil,N/A
165,11,Russell Todd,Don,don,N/A
884,0,Jim Sturgess,Jamie Morgan,jamie morgan,N/A
884,1,Noel Clarke,A.J.,aj,N/A
884,2,Clémence Poésy,Tia,tia,N/A
884,3,Eddie Marsan,Weapons Man,weapons man,N/A
884,4,Joseph Mawle,Papa B,papa b,N/A
884,5,Ruth Sheen,Marion Morgan,marion morgan,N/A
884,6,Timothy Spall,George Morgan,george morgan,N/A
884,7,Luke Treadaway,Lee Morgan,lee morgan,N/A
884,8,Fraser Ayres,Vinnie,vinnie,N/A
884,9,Nikita Mistry,Belle,belle,N/A
884,10,Ross McCart,Young Jamie,young jamie,N/A
200,0,Linda Blair,Marti Gaines,marti gaines,N/A
200,1,Vincent Van Patten,Seth,seth,N/A
200,2,Kevin Brophy,Peter Bennett,peter bennett,N/A
200,3,Jenny Neumann,May West,may west,N/A
200,4,Suki Goodwin,Denise Dunsmore,denise dunsmore,N/A
200,5,Jimmy Sturtevant,Scott,scott,N/A
200,6,Peter Barton,Jeff Reed,jeff reed,N/A
375,0,Clare Higgins,Julia Cotton,julia cotton,N/A
375,1,Ashley Laurence,Kirsty Cotton,kirsty cotton,N/A
375,2,Kenneth Cranham,Dr. Channard / Channard Cenobite,dr channard channard cenobite,N/A
375,3,Imogen Boorman,Tiffany,tiffany,N/A
375,4,William Hope,Kyle MacRae,kyle macrae,N/A
375,5,Doug Bradley,Pinhead / Captain Elliot Spencer,pinhead captain elliot spencer,N/A
375,6,Barbie Wilde,Female Cenobite,female cenobite,N/A
375,7,Nicholas Vince,Chatterer / Chatterer II,chatterer chatterer ii,N/A
375,8,Simon Bamford,Butterball Cenobite,butterball cenobite,N/A
375,9,Deborah Joel,Skinless Julia,skinless julia,N/A
375,10,Angus MacInnes,Detective Ronson,detective ronson,N/A
375,11,Oliver Smith,Browning / Skinless Frank,browning skinless frank,N/A
375,12,Sean Chapman,Frank Cotton,frank cotton,N/A
375,13,James Tillitt,Officer Cortez,officer cortez,N/A
375,14,Bradley Lavelle,Officer Kucich,officer kucich,N/A
375,15,Edwin Craig,Wheelchair Patient,wheelchair patient,N/A
375,16,Ron Travis,Workman 1,workman 1,N/A
375,17,Oliver Parker,Workman 2,workman 2,N/A
375,18,Catherine Chevalier,Tiffany's Mother,tiffanys mother,N/A
337,0,Andrew Robinson,Larry Cotton,larry cotton,N/A
337,1,Clare Higgins,Julia,julia,N/A
337,2,Ashley Laurence,Kirsty Cotton,kirsty cotton,N/A
337,3,Sean Chapman,Uncle Frank Cotton,uncle frank cotton,N/A
337,4,Oliver Smith,Frank the Monster,frank monster,N/A
337,5,Robert Hines,Steve,steve,N/A
337,6,Anthony Allen,1st Victim,1st victim,N/A
337,7,Leon Davis,2nd Victim,2nd victim,N/A
337,8,Michael Cassidy,3rd Victim,3rd victim,N/A
337,9,Frank Baker,Derelict Puzzle Guardian,derelict puzzle guardian,N/A
337,10,Kenneth Nelson,Bill,bill,N/A
337,11,Gay Baynes,Evelyn,evelyn,N/A
337,12,Niall Buggy,Unnamed Dinner Guest,unnamed dinner guest,N/A
337,13,Dave Atkins,Moving Man 1,moving man 1,N/A
337,14,Oliver Parker,Moving Man 2,moving man 2,N/A
337,15,Pamela Sholto,Complaining Customer,complaining customer,N/A
337,16,Doug Bradley,Lead Cenobite,lead cenobite,N/A
337,17,Nicholas Vince,Chattering Cenobite,chattering cenobite,N/A
337,18,Simon Bamford,Butterball Cenobite,butterball cenobite,N/A
337,19,Grace Kirby,Female Cenobite,female cenobite,N/A
337,20,Sharon Bower,Nurse,nurse,N/A
337,21,Raul Newney,Doctor Joey Baxter,doctor joey baxter,N/A
538,0,Bruce Ramsay,"Phillip ""Toymaker"" L'Merchant / John Merchant / Dr. Paul Merchant",phillip toymaker lmerchant john merchant dr paul merchant,N/A
538,1,Christine Harnos,Rimmer,rimmer,N/A
538,2,Paul Perri,Edwards / Skinless Parker,edwards skinless parker,N/A
538,3,Doug Bradley,Pinhead,pinhead,N/A
538,4,Tom Dugan,Chamberlain,chamberlain,N/A
538,5,Pat Skipper,Carducci,carducci,N/A
538,6,Wren T. Brown,Parker,parker,N/A
538,7,Jody St. Michael,Chatterbeast,chatterbeast,N/A
538,8,Valentina Vargas,Peasant Girl / Princess Angelique / Angelique Cenobite,peasant girl princess angelique angelique cenobite,N/A
538,9,Adam Scott,Jacques,jacques,N/A
538,10,Mickey Cottrell,Duc de L'Isle,duc de lisle,N/A
538,11,Louis Turenne,Aguste de L'Moure,aguste de lmoure,N/A
538,12,Kim Myers,Bobbi Merchant,bobbi merchant,N/A
538,13,Courtland Mead,Jack Merchant,jack merchant,N/A
538,14,Louis Mustillo,Sharpe,sharpe,N/A
538,15,Sally Willis,MINOS Space Station Computer Voice,minos space station computer voice,N/A
538,16,Robert Wisdom,Corbusier / Zombie #1,corbusier zombie 1,N/A
538,17,Andrew 'Andy' Magnus,de L'Voux / Zombie #2,de lvoux zombie 2,N/A
538,20,Jeff Shrewsberry,Demonic acrobatic Clown,demonic acrobatic clown,N/A
538,21,Kenneth Tobey,Hologram-Priest,hologram priest,N/A
727,0,Stelian Urian,Adam,adam,N/A
727,1,Doug Bradley,Pinhead,pinhead,N/A
727,2,Lance Henriksen,The Host,host,N/A
727,3,Katheryn Winnick,Chelsea,chelsea,N/A
727,4,Christopher Jacot,Jake,jake,N/A
727,5,Khary Payton,Derrick,derrick,N/A
727,6,Anna Tolputt,Allison,allison,N/A
727,7,Henry Cavill,Mike,mike,N/A
485,0,Terry Farrell,Joey Summerskill,joey summerskill,N/A
485,1,Paula Marshall,Terri / Skinless Sandy / Dreamer Cenobite,terri skinless sandy dreamer cenobite,N/A
485,2,Kevin Bernhardt,JP Monroe / Pistonhead Cenobite,jp monroe pistonhead cenobite,N/A
485,3,Doug Bradley,Pinhead / Captain Elliot Spencer,pinhead captain elliot spencer,N/A
485,4,Ken Carpenter,"Daniel ""Doc"" Fisher / Camerahead Cenobite",daniel doc fisher camerahead cenobite,N/A
485,5,Peter Atkins,Rick the Barman / Barbie Cenobite,rick barman barbie cenobite,N/A
485,6,Eric Willhelm,CDhead Cenobite,cdhead cenobite,N/A
485,7,Aimee Leigh,Sandy,sandy,N/A
485,8,Ashley Laurence,Kirsty Cotton,kirsty cotton,N/A
485,9,Brent Bolthouse,CeeDee the DJ,ceedee dj,N/A
485,10,Peter Boynton,Joey's Father,joeys father,N/A
485,11,Ron Norris,Douglas the Bouncer,douglas bouncer,N/A
485,12,Clayton Hill,The Priest,priest,N/A
485,13,Anthony Hickox,Soldier 2,soldier 2,N/A
619,0,Nicholas Turturro,Detective Tony Nenonen,detective tony nenonen,N/A
619,1,Doug Bradley,Pinhead,pinhead,N/A
619,2,Craig Sheffer,Detective Joseph Thorne,detective joseph thorne,N/A
619,3,James Remar,Dr. Paul Gregory,dr paul gregory,N/A
619,4,Nicholas Sadler,Bernie,bernie,N/A
619,5,Noelle Evans,Melanie Thorne,melanie thorne,N/A
619,6,Lindsay Taylor,Chloe,chloe,N/A
619,7,Matt George,Leon Gaultier,leon gaultier,N/A
1172,0,Damon Carney,Detective Sean Carter/The Preceptor,detective sean carter preceptor,N/A
1172,1,Randy Wayne,Detective David Carter,detective david carter,N/A
1172,2,Alexandra Harris,Detective Christine Egerton,detective christine egerton,N/A
1172,3,Heather Langenkamp,the Landlady,landlady,N/A
946,0,Steven Brand,Ross Craven,ross craven,N/A
946,1,Stephen Smith Collins,Pinhead,pinhead,N/A
946,2,Fred Tatasciore,the voice of Pinhead,voice of pinhead,N/A
946,3,Nick Eversman,Steven Craven,steven craven,N/A
946,4,Tracy Fairaway,Emma Craven,emma craven,N/A
946,5,Sebastien Roberts,Peter Bradley,peter bradley,N/A
946,6,Devon Sorvari,Sarah Craven,sarah craven,N/A
946,7,Sanny van Heteran,Kate Bradley,kate bradley,N/A
946,8,Daniel Buran,Vagrant,vagrant,N/A
946,9,Jay Gillespie,Nico Bradley/Psuedo,nico bradley psuedo,N/A
946,10,Jolene Anderson,Female Cenobite,female cenobite,N/A
946,11,Jacob Wellman,Robert Ellen,robert ellen,N/A
946,12,Sue Ann Pien,Hooker/ Skinned Face Girl #1,hooker skinned face girl 1,N/A
946,13,Adel Marie Ruiz,Mexican Girl,mexican girl,N/A
306,0,Michael Rooker,Henry,henry,False
306,1,Tom Towles,Otis,otis,True
306,2,Tracy Arnold,Becky,becky,True
1173,0,Toni Collette,Annie Graham,annie graham,N/A
1173,1,Gabriel Byrne,Steve Graham,steve graham,N/A
1173,2,Alex Wolff,Peter Graham,peter graham,N/A
1173,3,Milly Shapiro,Charlie Graham,charlie graham,N/A
1173,4,Ann Dowd,Joan,joan,N/A
1173,5,Mallory Bechtel,Bridget,bridget,N/A
1173,6,Ari Aster,Annie's boss,annies boss,N/A
1173,7,Kathleen Chalfant,Ellen Taper Leigh,ellen taper leigh,N/A
357,0,Kyle MacLachlan,Agent Lloyd Gallagher/Robert Stone/Alhague,agent lloyd gallagher robert stone alhague,N/A
357,1,Michael Nouri,Det. Thomas Beck,det thomas beck,N/A
357,2,Richard Brooks,Det. Sanchez,det sanchez,N/A
357,3,Claudia Christian,Brenda Lee Van Buren,brenda lee van buren,N/A
357,4,Chris Mulkey,Jack DeVries,jack devries,N/A
357,5,William Boyett,Jonathan P. Miller,jonathan p miller,N/A
357,6,Tony Anholt,Senator Holt,senator holt,N/A
357,7,Clarence Felder,Lt. John Masterson,lt john masterson,N/A
760,0,Aaron Stanford,Doug Bukowski,doug bukowski,False
760,1,Kathleen Quinlan,Ethel Carter,ethel carter,True
760,2,Vinessa Shaw,Lynn Carter-Bukowski,lynn carter bukowski,True
760,3,Emilie de Ravin,Brenda Carter,brenda carter,False
760,4,Dan Byrd,Bobby Carter,bobby carter,False
760,5,Tom Bower,Fred,fred,True
760,6,Billy Drago,Papa Jupiter,papa jupiter,True
760,7,Robert Joy,Lizard,lizard,True
760,8,Ted Levine,"""Big"" Bob Carter",big bob carter,False
760,9,Desmond Askew,Big Brain,big brain,True
760,10,Ezra Buzzington,Goggle,goggle,True
760,11,Michael Bailey Smith,Pluto,pluto,True
760,12,Laura Ortiz,Ruby,ruby,True
760,13,Maisie Camilleri Preziosi,Catherine Bukowski,catherine bukowski,False
760,14,Ivana Turchetto,Big Mama,big mama,False
760,15,Maxime Giffard,First Victim,first victim,False
760,16,Judith Jane Vallette,Venus,venus,False
760,17,Adam Perrell,Mercury,mercury,False
100,0,Susan Lanier,Brenda Carter,brenda carter,N/A
100,1,Michael Berryman,Pluto,pluto,N/A
100,2,Dee Wallace,Lynne Wood,lynne wood,N/A
100,3,John Steadman,Fred,fred,N/A
100,4,Robert Houston,Bobby Carter,bobby carter,N/A
100,5,Martin Speer,Doug Wood,doug wood,N/A
100,6,Russ Grieve,Bob Carter,bob carter,N/A
100,7,James Whitworth,Papa Jupiter,papa jupiter,N/A
100,8,Virginia Vincent,Ethel Carter,ethel carter,N/A
100,9,Lance Gordon,Mars,mars,N/A
100,10,Janus Blythe,Ruby,ruby,N/A
100,11,Cordy Clark,Mama,mama,N/A
100,12,Arthur King,Mercury,mercury,N/A
825,0,Michael McMillian,Napoleon,napoleon,False
825,1,Jessica Stroup,Amber,amber,False
825,2,Jacob Vargas,Crank,crank,True
825,3,Flex Alexander,Sarge,sarge,False
825,4,Lee Thompson Young,Delmar,delmar,True
825,5,Daniella Alonso,Missy,missy,False
825,6,Eric Edelstein,Spitter,spitter,True
825,7,Reshad Strik,Mickey,mickey,True
825,8,Ben Crowley,Stump,stump,True
286,0,Tamara Stafford,Cass,cass,N/A
286,1,Kevin Spirtas,Roy,roy,N/A
286,2,John Bloom,The Reaper,reaper,N/A
286,3,Colleen Riley,Jane,jane,N/A
286,4,Michael Berryman,Pluto,pluto,N/A
286,5,Penny Johnson,Sue,sue,N/A
286,6,Janus Blythe,Rachel/Ruby,rachel ruby,N/A
286,7,John Laughlin,Hulk,hulk,N/A
286,8,Willard E. Pugh,Foster,foster,N/A
286,9,Peter Frechette,Harry,harry,N/A
286,10,Robert Houston,Bobby Carter,bobby carter,N/A
286,11,Edith Fellows,Mrs. Wilson,mrs wilson,N/A
286,12,Susan Lanier,Brenda.,brenda,N/A
307,0,Rutger Hauer,John Ryder,john ryder,True
307,1,C. Thomas Howell,Jim Halsey,jim halsey,False
307,2,Jennifer Jason Leigh,Nash,nash,True
307,3,Jeffrey DeMunn,Captain Esteridge,captain esteridge,False
307,4,John M. Jackson,Sergeant Starr,sergeant starr,True
307,5,Billy Green Bush,Trooper Donner,trooper donner,True
307,6,Jack Thibeau,Trooper Prestone,trooper prestone,True
307,7,Armin Shimerman,Interrogation Sergeant,interrogation sergeant,False
307,8,Gene Davis,Trooper Dodge,trooper dodge,False
307,9,Jon Van Ness,Trooper Hapscomb,trooper hapscomb,True
307,10,Henry Darrow,Trooper Hancock,trooper hancock,False
307,11,Tony Eppers,Trooper Conners,trooper conners,True
862,0,Tom Wopat,Bill,bill,N/A
862,1,Kal Weber,Dr. Horace ´´Len´´ Lennart,dr horace len lennart,N/A
862,2,Elizabeth Healey,Claire Dubois,claire dubois,N/A
862,3,Mark Ramsey,Cortez,cortez,N/A
862,4,Jessica Reavis,Debs,debs,N/A
862,5,Elizabeth Bodner,Ying,ying,N/A
862,6,Pisek Intarakanchit,Chang,chang,N/A
862,7,Nicky Tamrong,Minister Zhing,minister zhing,N/A
620,0,Kevin Bacon,Sebastian Caine,sebastian caine,N/A
620,1,Elisabeth Shue,Linda McKay,linda mckay,N/A
620,2,Josh Brolin,"Matthew ""Matt"" Kensington",matthew matt kensington,N/A
620,3,Kim Dickens,Sarah Kennedy,sarah kennedy,N/A
620,4,Greg Grunberg,Carter Abbey,carter abbey,N/A
620,5,Joey Slotnick,Frank Chase,frank chase,N/A
620,6,Mary Randle,Janice Walton,janice walton,N/A
620,7,William Devane,Howard Kramer,howard kramer,N/A
620,8,Rhona Mitra,Sebastian's Neighbor,sebastians neighbor,N/A
620,9,Pablo Espinosa,Ed,ed,N/A
620,10,Margot Rose,Martha Kramer,martha kramer,N/A
1027,0,Daniel Radcliffe,"Ignatius ""I"" Parrish",ignatius i parrish,N/A
1027,1,Mitchell Acumen,Young I,young i,N/A
1027,2,Max Shellacking,Lee Tourney,lee tourney,N/A
1027,3,Dylan Schmidt,Young Lee,young lee,N/A
1027,4,Joe Anderson,Terry Parrish,terry parrish,N/A
1027,5,Jared Alger-Foster,Young Terry,young terry,N/A
1027,6,Juno Temple,Merlin Williams,merlin williams,N/A
1027,7,Sabrina Carpenter,Young Merlin,young merlin,N/A
1027,8,Kelli Garner,Glenna,glenna,N/A
1027,9,Lane McNeil,Young Glenda,young glenda,N/A
1027,10,James Remar,Derrick Parrish,derrick parrish,N/A
1027,11,Kathleen Palanquin,Lydia Parrish,lydia parrish,N/A
1027,12,Heather Graham,Veronica,veronica,N/A
1027,13,David Morse,Dale Williams,dale williams,N/A
1027,14,Alex Sahara,Dr. Ronald,dr ronald,N/A
24,0,Christopher Lee,Professor Sir Alexander Saxton,professor sir alexander saxton,N/A
24,1,Peter Cushing,Dr. Wells,dr wells,N/A
24,2,Silvia Tortosa,Countess Irina Petrovski,countess irina petrovski,N/A
24,3,Telly Savalas,Captain Kazan,captain kazan,N/A
24,4,Alberto de Mendoza,Father Pujardov,father pujardov,N/A
24,5,Helga Liné,Natasha,natasha,N/A
24,6,Alice Reinheart,Miss Jones,miss jones,N/A
24,7,Julio Peña,Inspector Mirov,inspector mirov,N/A
24,8,Ángel del Pozo,Yevtushenko,yevtushenko,N/A
24,9,José Jaspe,Conductor Konev,conductor konev,N/A
3,0,Ralph Bates,Baron Victor Frankenstein,baron victor frankenstein,N/A
3,1,Kate O'Mara,as Alys,as alys,N/A
3,2,Veronica Carlson,Elizabeth Heiss,elizabeth heiss,N/A
3,3,Dannis Price,The Graverobber,graverobber,N/A
3,4,Jon Finch,Lieutenat Henry Becker,lieutenat henry becker,N/A
3,5,Bernard Archard,Professor Heiss,professor heiss,N/A
3,6,Graham James,Wilhelm Kassner,wilhelm kassner,N/A
3,7,James Hayer,Bailiff,bailiff,N/A
3,8,Joan Rice,Graverobber's wife,graverobbers wife,N/A
3,9,Stephen Turner,Stephen,stephen,N/A
3,10,Neil Wilson,Schoolmaster,schoolmaster,N/A
3,11,James Cossins,Dean,dean,N/A
3,12,Glenys O'Brien,Maggie,maggie,N/A
3,13,Geoffery Lumsden,Instructor,instructor,N/A
3,14,Chirs Lethbridge-Baker,Priest,priest,N/A
3,15,Terry Duggan,First Bandit,first bandit,N/A
3,16,George Belbin,Baron Frankenstein,baron frankenstein,N/A
3,17,Hal Jeayes,Woosman,woosman,N/A
3,18,Hal Jeayes,Woodsman's Daughter,woodsmans daughter,N/A
3,19,Michael Goldie,Workman,workman,N/A
3,20,David Prowse,The Monster,monster,N/A
761,0,Song Kang-ho,Park Gang-du,park gang du,N/A
761,1,Byun Hee-bong,Park Hee-bong,park hee bong,N/A
761,2,Park Hae-il,Park Nam-il,park nam il,N/A
761,3,Bae Doona,Park Nam-joo,park nam joo,N/A
761,4,Go Ah-sung,Park Hyun-seo,park hyun seo,N/A
761,5,Oh Dal-su,Voice of the monster,voice of monster,N/A
761,6,Lee Jae-eung,Se-jin,se jin,N/A
761,7,Lee Dong-ho,Se-joo,se joo,N/A
761,8,Yoon Je-moon,The homeless man,homeless man,N/A
761,9,Yim Pil-sung,Nam-il's senior,nam ils senior,N/A
761,10,Kim Roi-ha,Yellow 1,yellow 1,N/A
761,11,Park No-sik,The inquiry officer,inquiry officer,N/A
761,12,Go Soo-hee,The hostage nurse,hostage nurse,N/A
761,13,David Joseph Anselmo,Donald,donald,N/A
761,14,Scott Wilson,U.S. Military doctor,us military doctor,N/A
761,15,Paul Lazar,American doctor,american doctor,N/A
761,16,Brian Lee,Young Korean doctor,young korean doctor,N/A
729,0,Jay Hernandez,Paxton,paxton,N/A
729,1,Derek Richardson,Josh,josh,N/A
729,2,Eyþór Guðjónsson,Óli,óli,N/A
729,3,Barbara Nedeljáková,Natalya,natalya,N/A
729,4,Jan Vlasák,Dutch Businessman,dutch businessman,N/A
729,5,Jana Kaderabkova,Svetlana,svetlana,N/A
729,6,Jennifer Kim,Kana,kana,N/A
729,7,Keiko Seiko,Yuki,yuki,N/A
729,8,Lubomir Bukovy,Alexei,alexei,N/A
729,9,Jana Havlickova,Vala,vala,N/A
729,10,Rick Hoffman,The American Client,american client,N/A
729,11,Petr Janiš,Johan,johan,N/A
729,12,Takashi Miike,Miike Takashi,miike takashi,N/A
729,13,Patrik Zigo,The Bubblegum Gang Leader,bubblegum gang leader,N/A
729,14,"Milda ""Jedi"" Havlas",Desk Clerk Jedi,desk clerk jedi,N/A
729,15,Miroslav Táborský,Police Officer,police officer,N/A
729,16,Josef Bradna,The Butcher,butcher,N/A
729,17,Klara Smetanova,Girl,girl,N/A
729,18,Eli Roth,American Stoner,american stoner,N/A
808,0,Lauren German,Beth Salinger,beth salinger,False
808,1,Roger Bart,Stuart,stuart,True
808,2,Heather Matarazzo,Lorna Weisenfreund,lorna weisenfreund,False
808,3,Bijou Phillips,Whitney Swerling,whitney swerling,True
808,4,Richard Burgi,Todd,todd,True
808,5,Jordan Ladd,Stephanie,stephanie,False
808,6,Vera Jordanova,Axelle,axelle,True
808,7,Milan Kňažko,Sasha Rassimov,sasha rassimov,False
808,8,Stanislav Ianevski,Miroslav,miroslav,True
808,9,Milda Havlas,Desk Clerk Jedi,desk clerk jedi,False
808,10,Roman Janecka,Roman,roman,False
808,11,Patrik Zigo,Bubblegum Gang Leader,bubblegum gang leader,False
808,12,Luc Merenda,Italian Detective,italian detective,False
808,13,Edwige Fenech,Art Class Professor,art class professor,False
808,14,Jay Hernandez,Paxton,paxton,True
808,15,Monika Malacova,Mrs. Bathory,mrs bathory,False
808,16,Zuzana Geislerová,Inya,inya,False
808,17,Ivan Furak,Big Guard,big guard,False
808,18,Ruggero Deodato,The Italian Cannibal,italian cannibal,False
308,0,William Katt,Roger Cobb,roger cobb,False
308,1,George Wendt,Harold Gorton,harold gorton,False
308,2,Richard Moll,Big Ben,big ben,True
308,3,Kay Lenz,Sandy Sinclair,sandy sinclair,False
308,4,Mary Stavin,Tanya,tanya,True
308,5,Michael Ensign,Chet Parker,chet parker,False
308,6,Susan French,Aunt Elizabeth Hooper,aunt elizabeth hooper,True
308,7,Erik and Mark Silver,Jimmy,jimmy,False
308,8,Peter Pitofsky,Sandywitch,sandywitch,False
308,9,Felix Silla,Little Critter,little critter,False
308,10,Elizabeth Barrington,Little Critter,little critter,False
308,11,Jerry Maren,Little Critter,little critter,False
308,12,Dino Andrade,Little Critter,little critter,False
308,13,Mindy Sterling,Woman in Bookstore,woman in bookstore,False
101,0,Kimiko lkegami,Gorgeous,gorgeous,N/A
101,1,Miki Jinbo,Kung Fu,kung fu,N/A
101,2,Ai Matubara,Prof,prof,N/A
101,3,Kumiko Ohba,Fantasy,fantasy,N/A
101,4,Mieko Sayo,Mac,mac,N/A
101,5,Eriko Tanaka,Melody,melody,N/A
101,6,Masayo Miyako,Sweet,sweet,N/A
101,7,Yöko Minamida,Auntie,auntie,N/A
101,8,Kiyohiko Ozaki,Keisuke Tôgô,keisuke tôgô,N/A
101,9,Saho Sasazawa,Father,father,N/A
101,10,Haruko Wanibuchi,Ryoko Ema,ryoko ema,N/A
983,0,Jennifer Lawrence,Elissa,elissa,N/A
983,1,Elisabeth Shue,Sarah,sarah,N/A
983,2,Max Thieriot,Ryan,ryan,N/A
983,3,Noland Gerard Funk,Tyler Reynolds,tyler reynolds,N/A
983,4,Gil Bellows,Weaver,weaver,N/A
983,5,Krista Bridges,Mary Jacobson,mary jacobson,N/A
983,6,Allie MacDonald,Jillian,jillian,N/A
983,7,James Thomas,Ben Reynolds,ben reynolds,N/A
983,8,Jordan Hayes,Penn State Girl,penn state girl,N/A
