Horror Wiki Index,char index,actor,character
605,5,Oded Fehr,Ardeth Bay
1146,0,Tom Cruise,Nick Morton
1146,1,Sofia Boutella,Ahmanet
1146,2,Annabelle Wallis,"Jennifer ""Jenny"" Halsey"
1146,3,Jake Johnson,Chris Vail
1146,4,Courtney B. Vance,Colonel Greenway
1146,5,Russell Crowe,Russell Crowe
863,0,Brendan Fraser,Rick O'Connell
863,1,Maria Bello,Evelyn C. O'Connell
863,2,John Hannah,Jonathan Carnahan
863,3,Luke Ford,Alex O'Connell
863,4,Jet Li,Emperor Han
863,5,Michelle Yeoh,Zi Yuan
863,6,Isabella Leong,Lin
863,7,Russell Wong,General Ming Guo
863,8,Anthony Wong,General Yang
863,9,Liam Cunningham,Mad Dog Maguire
863,10,David Calder,Professor Roger Wilson
863,11,Jessey Meng,Choi
863,12,Tian Liang,Li Zhou
863,13,Albert Kwan,Chu Wah
863,14,James Bradford,Butler Jameson
863,15,Daniel Giverin,Benjamin Fry
204,0,Peter Cowper,Harry Warden / The Miner
204,1,Paul Kelman,Jessie 'T.J.' Hanniger
204,2,Lori Hallier,Sarah Palmer
204,3,Neil Affleck,Axel Palmer
204,4,Don Francks,Chief Jake Newby
204,5,Keith Knight,Hollis
204,6,Alf Humphreys,Howard Landers
204,7,Cynthia Dale,Patty
204,8,Terry Waterland,Harriet
204,9,Jack Van Evera,Happy
889,0,Jensen Ackles,Tom J. Hanniger
889,1,Jaime King,Sarah Palmer
889,2,Kerr Smith,Axel Palmer
889,3,Betsy Rue,Irene
889,4,Edi Gathegi,Deputy Martin
889,5,Tom Atkins,"James ""Jim"" Burke"
889,6,Kevin Tighe,Ben Foley
889,7,Megan Boone,Megan
889,8,Karen Baum,Deputy Ferris
889,9,Joy de la Paz,Rosa
889,10,Marc Macaulay,Marc Riggs
889,11,Todd Farmer,Frank the Trucker
889,12,Selene Luna,Selene
889,13,Jeff Hochendoner,"William ""Red"" Kirkpatrick"
889,14,Richard John Walters,Harry Warden/The Miner
889,15,David Theodor Blatt,hospital security guard
920,0,Max Thieriot,"Adam ""Bug"" Hellerman"
920,1,John Magaro,Alex Dunkelman
920,2,Denzel Whitaker,Jerome King
920,3,Zena Grey,Penelope Bryte
920,4,Nick Lashaway,Brandon O'Neil
920,5,Paulina Olszynski,Brittany Cunningham
920,6,Jeremy Chu,Jay Chan
920,7,Emily Meade,"Leah ""Fang"" Hellerman"
920,8,Raul Esparza,Abel Plenkov
205,0,Ilona Agathe Bastian,"Catherine ""Cathy"" Kean"
205,1,Yos Santo,Mahendra
205,2,Sofia W.D.,"the Old Queen of the Leák
Debby Cynthia Dewi as the Young Queen of the Leák"
205,3,Debby Cynthia Dewi,the Young Queen of the Leák
205,4,W.D. Mochtar,Machesse / Oka
890,0,Layton Matthews,Morbius
890,1,Chad Grimes,Travis
890,2,Santiago Craig,Hagen
890,3,Zelieann Rivera,Elizabeth
890,4,Zach Cumer,Thomas
890,5,Nathan Ginn,Mr. Skinny
499,0,Max von Sydow,Leland Gaunt
499,1,Ed Harris,Sheriff Alan J. Pangborn
499,2,Bonnie Bedelia,Polly Chalmers
499,3,Amanda Plummer,Netitia Cobb
499,4,J. T. Walsh,"Danforth ""Buster"" Keeton III"
499,5,Ray McKinnon,Deputy Norris Ridgewick
499,6,Duncan Fraser,Hugh Albert Priest
499,7,Valri Bromfield,Wilma Wadlowski Jerzyck
499,8,Shane Meier,Brian Rusk
499,9,William Morgan Sheppard,Pater Meehan
499,10,Don S. Davis,Reverend Willie Rose
499,11,Gillian Barber,Myrtle Keeton
849,0,Kevin Sorbo,Redd
849,1,Nina Dobrev,Loren Hansett
849,2,Peter Stebbings,Jared Martin
849,3,Melanie Leishman,Angie Bremlock
849,4,Billy Otis,Charles Pope
849,5,Sean O'Neill,Steven Kepkie
849,6,Anwar Knight,Talk show host
849,7,Kelly Fiddick,Clerk
849,8,Greg Calderone,Guy Taylor
849,9,Spencer Van Wyck,Kyle Hansett
1241,0,Anya Taylor-Joy,Illyana Rasputin / Magik
1241,1,Maisie Williams,Rahne Sinclair / Wolfsbane
1241,2,Charlie Heaton,Charlie Heaton
1241,3,Henry Zaga,Roberto da Costa / Sunspot
1241,4,Blu Hunt,Danielle Moonstar / Mirage
1241,5,Alice Braga,Alice Braga
172,0,Roz Kelly,Diane Sullivan
172,1,Kip Niven,Richard Sullivan
172,2,Chris Wallace,Lt. Clayton
172,3,Grant Cramer,Derek Sullivan
172,4,Louisa Moritz,Sally
172,5,Jed Mills,Ernie
172,6,Taaffe O'Connell,Jane
172,7,Jon Greene,Sgt. Greene
172,8,John Alderman,Dr. Reed
172,9,Richard Brown,Swamper
172,10,Teri Copley,Teenage Girl
172,11,Tim Cutt,Ambulance Attendant
172,12,Richard Kalk,Policeman
172,13,Mark L. Rosen,Drunk
172,14,Julie Kaye Towery,Space Girl
560,0,Miguel Ferrer,Richard Dees
560,1,Julie Entwisle,Katherine Blair
560,2,Dan Monahan,Merton Morrison
560,3,Michael H. Moss,Dwight Renfield
560,4,John Bennes,Ezran Hannone
560,5,Beverly Skinner,Selida McCamon
560,6,Rob Wilds,Buck Kendall
560,7,Richard K. Olsen,Clarke Bowie
560,8,Elizabeth McCormick,Ellen Sarch
560,9,J.R. Rodriguez,Terminal Cop #1
560,10,Robert Leon Casey,Terminal Cop #2
560,11,Ashton Stewart,Nate Wilson
560,12,William Neely,Ray Sarch
560,13,Windy Wenderlich,Henry Gates
560,14,General Fermon Judd Jr.,Policeman
313,0,Jason Lively,Chris Romero
313,1,Steve Marshall,"James Carpenter ""J.C."" Hooper"
313,2,Jill Whitlow,Cynthia Cronenberg
313,3,Tom Atkins,"Det. Ray Cameron
Dave Alan Johnson as young Cameron"
313,4,Dave Alan Johnson,young Cameron
313,5,Allan Kayser,Brad
313,6,Wally Taylor,Det. Landis
313,7,Bruce Solomon,Sgt. Raimi
313,8,David Paymer,Hollister
313,9,David Oliver,Steve
313,10,Dick Miller,Walt
313,11,Ken Heron,Johnny
313,12,Alice Cadogan,Pam
313,13,Suzanne Snyder,Lisa
313,14,John J. York,Todd
313,15,June Harris,Karen
313,16,Jay Arlen Jones,Officer Craven
313,17,Elizabeth Alda,Officer Bava
313,18,Robert Kino,Mr. Miner
313,19,Lori Lively,Lori
313,20,Vic Polizos,Coroner
313,21,Dan Frischman,Alien Zombie
313,22,Evelyne Smith,House Mother
313,23,Shane Black,Cop
313,24,Robert Kurtzman and Howard Berger,Beta Zombies
313,25,Robert Kerman,Patrolman
15,0,David Selby,Quentin Collins/Charles Collins
15,1,Grayson Hal,Carlotta Drake
15,2,Kate Jackson,Tracy Collins
15,3,Lara Parker,Angelique Collins
15,4,John Karlen,Alex Jenkins
15,5,Nancy Barrett,Claire Jenkins
15,6,James Storm,Gerard Stiles
15,7,Thayer David,Reverend Strack
15,8,Christopher Pennock,Gabriel Collins
15,9,Diana Millay,Laura Collins
15,10,Monica Rich,Sarah Castle
15,11,Clarice Blackburn,Mrs. Castle
15,12,Arthur Haggerty,Bald henchman
15,13,Robert Singer,Henchman
173,0,Michael Cutt,Professor Bill Nugent
173,6,Melanie Graham,Wanda McGinty
173,8,Paul Kelleher,Sheriff
173,11,Lynn Eastman-Rossi,Susan Nugent
173,12,Eugene Dow,Doctor Paxton
173,13,Don Hurst,Doctor Harris
173,14,Terry Wilson,Inspector Stack
173,15,Kathy Stimac,Girl Scout Jr.
173,16,Renata Lee,Girl Scout Sr.
173,17,Philip Boyd,Hunter
173,18,Mark Phelan,Woodsman
173,19,Jennifer West,Van Lover
173,20,Greg Langdon,Van Lover
173,21,Rob Camp,Motorcyclist
173,22,Shane Dixon,Monster
173,23,Barrett Cooper,Reverend Emmet McGinty
443,0,Tony Todd,Ben
443,1,Patricia Tallman,Barbara
443,2,Tom Towles,Harry Cooper
443,3,McKee Anderson,Helen Cooper
443,4,Heather Mazur,Sarah Cooper
443,5,William Butler,Tom Bitner
443,6,Katie Finneran,Judy Rose Larson
443,7,Bill Moseley,Johnny
443,8,Russell Streiner,Sheriff McClelland
206,0,Leonard Mann,Lt. Judd Austin
206,1,Rachel Ward,Eleanor Adjai
206,2,Drew Snyder,Vincent Millett
206,3,Joseph R. Sicari,Taj
206,4,Nicholas Cairis,Gus
206,5,Karen MacDonald,Carol
206,6,Annette Miller,Helene Griffin
289,0,John Phillip Law,Harry Billings
289,1,Cameron Mitchell,The Lieutenant
289,2,Marc Lawrence,Dieter / Mr. Weiss
289,3,Richard Moll,James Hansen / Otto
289,4,Meredith Haze,Greta Connors
289,5,Ferdy Mayne,God
289,6,Tony Giorgio,Satan
289,7,J. Martin Sellers,George Youngmeyer
289,8,Faith Clift,Claire Hansen
230,0,Susan Tyrrell,Cheryl Roberts
230,1,Bo Svenson,Detective Joe Carlson
230,2,Jimmy McNichol,Billy Lynch
230,3,Bill Paxton,Eddie
230,4,Marcia Lewis,Margie
230,5,Julia Duffy,Julia
230,6,Steve Eastin,Coach Tom Landers
230,7,Britt Leach,Sgt. Cook
230,8,Caskey Swaim,Phil Brody
230,9,Cooper Neal,Frank
230,10,Gary Baxley,Craig Strang/Bill Lynch Sr.
230,11,Kay Kimler,Anna Lynch
230,12,Randy Norton,Student Tony
230,13,Alex Baker,Police Officer Westcott
230,14,Vickie Oleson,Lady Police Officer
230,15,Clemente Anchondo,Jail Arrestee
230,16,Kelly Kopp,Student
230,17,Steve DeFrance,Lab Man
230,18,Bill Keene,Radio Announcer
502,0,Chris Sarandon,Jack Skellington
502,1,Elfman,one of the trick-or-treaters working for Oogie Boogie.
502,2,Elfman,the self-described clown who rides
502,3,Catherine O'Hara,Catherine O'Hara
502,4,O'Hara,one of the trick-or-treaters working for Oogie Boogie.
502,5,William Hickey,Doctor Finklestein
502,6,Glenn Shadix,Mayor of Halloween Town
502,7,Ken Page,Oogie Boogie
502,8,Ed Ivory,Santa Claus
502,9,Paul Reubens,Lock
174,0,Hugo Stiglitz,Dean Miller
174,1,Laura Trotter,Dr. Anna Miller
174,2,Maria Rosaria Omaggio,Sheila Holmes
174,3,Francisca Rabal,Major Warren Holmes
174,4,Mel Ferrer,General Murchison
174,5,Sonia Viviani,Cindy
174,6,Eduardo Fajardo,Dr. Kramer
561,0,Ewan McGregor,Martin Bells
561,1,Patricia Arquette,Catherine
561,2,Josh Brolin,James Gallman
561,3,Lauren Graham,Marie
561,4,Nick Nolte,Inspector Thomas Cray
561,5,Brad Dourif,Duty Doctor
561,6,Alix Koromzay,Joyce
561,7,Lonny Chapman,Old Watchman
561,8,Michelle Csitos,Prostitute
561,9,Robert LaSardo,Pub Thug
561,10,Mongo Brownlee,Pub Thug friend
561,11,Larry Cedar,Waiter
561,12,Sandra Hess,Student
561,13,John C. Reilly,Deputy Inspector Bill Davis
140,0,Klaus Kinski,Count Dracula
140,1,Isabelle Adjani,Lucy Harker
140,2,Bruno Ganz,Jonathan Harker
140,3,Roland Topor,Renfield
140,4,Walter Ladengast,Dr Abraham Van Helsing
140,5,Dan van Husen,Warden
140,6,Jan Groth,Harbormaster
140,7,Carsten Bodinus,Schrader
140,8,Martje Grohmann,Mina
140,9,Rijk de Gooyer,Town official
140,10,Clemens Scheitz,Clerk
140,11,John Leddy,Coachman
140,12,Tim Beekman,Coffin bearer
1178,0,Demian Bichir,Father Burke
1178,1,Taissa Farmiga,Sister Irene
1178,2,Jonas Bloquet,"Maurice ""Frenchie"" Theriault"
1178,3,Bonnie Aarons,Valak / The Nun
1178,4,Charlotte Hope,Sister Victoria
1178,5,Ingrid Bisu,Sister Oana
1178,6,Sandra Teles,Sister Ruth
1178,7,Manuela Ciucur,Sister Christine
1178,8,Ani Sava,Sister Jessica
1178,9,August Maturo,Daniel
1178,10,Jonny Coyne,Gregoro
1178,11,Mark Steger,The Duke
1178,12,Jared Morgan,Marquis
1178,13,Michael Smiley,Bishop Pasquale
1057,0,Karen Gillan,Kaylie Russell
1057,1,Brenton Thwaites,Tim Russell
1057,2,Annalise Basso,Young Kaylie Russell
1057,3,Garrett Ryan,Young Tim Russell
1057,4,Rory Cochrane,Alan Russell
1057,5,Katee Sackhoff,Marie Russell
1057,6,James Lafferty,Michael
1057,7,Miguel Sandoval,Dr. Graham
1057,8,Katie Parker,Annie
1057,9,Kate Siegel,Marisol
778,0,Liev Schreiber,Robert Thorn
778,1,Julia Stiles,Katherine Thorn
778,2,Seamus Davey-Fitzpatrick,Damien Thorn
778,3,Mia Farrow,Mrs. Baylock
778,4,David Thewlis,Keith Jennings
778,5,Pete Postlethwaite,Father Brennan
778,6,Michael Gambon,Bugenhagen
778,7,Giovanni Lombardo Radice,Father Spiletto
89,0,Gregory Peck,Robert Thorn
89,1,David Warner,Keith Jennings
89,2,Lee Remick,Katherine Thorn
89,3,Billie Whitelaw,Mrs Baylock
89,4,Harvey Spencer Stephens,Damien Thorn
89,5,Patrick Troughton,Father Brennan
89,6,Martin Benson,Father Spiletto
89,7,Leo McKern,Carl Bugenhagen
89,8,Robert Rietti,Monk
89,9,Tommy Duggan,Priest
89,10,John Stride,The Psychiatrist
89,11,Anthony Nicholls,Dr. Becker
89,12,Holly Palance,Nanny
89,13,Roy Boyd,Reporter
89,14,Freda Dowie,Nun
89,15,Sheila Raynor,Mrs Horton
89,16,Robert MacLeod,Horton
89,17,Bruce Boa,Thorn's Aide 1
89,18,Don Fellows,Thorn's Aide 2
777,0,Liev Schreiber,Robert Thorn
777,1,Julia Stiles,Katherine Thorn
777,2,Mia Farrow,Mrs. Baylock
777,3,Seamus Davey-Fitzpatrick,Damien Thorn
777,4,David Thewlis,Keith Jennings
777,5,Pete Postlethwaite,Father Brennan
777,6,Michael Gambon,Bugenhagen
777,7,Giovanni Lombardo Radice,Father Spiletto
777,8,Harvey Spencer Stephens,who portrayed Damien in the original movie
207,0,Sam Neill,Damien Thorn
207,1,Lisa Harrow,Kate Reynolds
207,2,Rossano Brazzi,Father DeCarlo
207,3,Don Gordon,Harvey Pleydell Dean
207,4,Barnaby Holm,Peter Reynolds
207,5,Leueen Willoughby,Barbara Dean
207,6,Mason Adams,U.S. President
207,7,Milos Kirek,Brother Martin
207,8,Tommy Duggan,Brother Matteus
207,9,Louis Mahoney,Brother Paulo
207,10,Richard Oldfield,Brother Simeon
207,11,Tony Vogel,Brother Antonio
465,0,Faye Grant,Karen York
465,1,Michael Woods,Gene York
465,2,Michael Lerner,Earl Knight
465,3,Asia Vieira,Delia York
465,4,Madison Mason,Dr. Hastings
465,5,Ann Hearn,Josephine Thueson
465,6,Jim Byrnes,Noah
465,7,Don S. Davis,Jake Madison
252,0,Meg Tilly,Julie Wells
252,1,Melissa Newman,Olivia McKenna
252,2,Robin Evans,Carol Mason
252,3,Leslie Speights,Kitty
252,4,Donald Hotton,Dockstader
252,5,E. G. Daily,Leslie Winslow
252,6,David Mason Daniels,Steve
252,7,Adam West,Allan McKenna
252,8,Rhio H. Blair,Coroner
850,0,Shannyn Sossamon,Beth Raymond
850,1,Edward Burns,Jack Andrews
850,2,Ana Claudia Talancón,Taylor Anthony
850,3,Ray Wise,Ted Summers
850,4,Azura Skye,Leann Cole
850,5,Johnny Lewis,Brian Sousa
850,6,Jason Beghe,Ray Purvis
850,7,Margaret Cho,Mickey Lee
850,8,Meagan Good,Shelley Baum
344,0,Cristina Marsillach,Betty
344,1,Ian Charleson,Marco
344,2,Urbano Barberini,Inspector Alan Santini
344,3,Daria Nicolodi,Mira
344,4,Coralina Cataldi-Tassoni,Giulia
344,5,Antonella Vitale,Marion
344,6,William McNamara,Stefano
344,7,Barbara Cupisti,Signora Albertini
102,0,Richard Harris,Captain Nolan
102,1,Charlotte Rampling,Rachel Bedford
102,2,Will Sampson,Umilak
102,3,Bo Derek,Annie
102,4,Keenan Wynn,Novak
102,5,Robert Carradine,Ken
102,6,Peter Hooten,Paul
102,7,Scott Walker,Al Swain
102,8,"Don ""Red"" Barry",Dock Worker
102,9,Yaka and Nepo,Orca
891,0,Vera Farmiga,"Katherine ""Kate"" Coleman."
891,1,Peter Sarsgaard,John Coleman.
891,2,Isabelle Fuhrman,Esther Coleman/Leena Klammer.
891,3,C. C. H. Pounder,Sister Abigail.
891,4,Jimmy Bennett,Daniel Coleman.
891,5,Aryana Engineer,"Maxine ""Max"" Coleman."
891,6,Margo Martindale,Dr. Browning.
891,7,Karel Roden,Dr. Värava.
891,8,Rosemary Dunsmore,Grandma Barbara.
891,9,Genelle Williams,Sister Judith.
1058,0,Douglas Smith,Pete
1058,1,Olivia Cooke,Laine Morris
1058,2,Daren Kagasoff,Trevor
1058,3,Matthew Settle,Anthony Morris
1058,4,Ana Coto,Sarah Morris
1058,5,Bianca A. Santos,Isabelle
1058,7,Shelley Hennig,Debbie
1058,8,Vivis Colombetti,Nona
1058,9,Robyn Lively,Mrs. Galardi
1058,10,Bill Watterson,Diner Manager
1058,11,Sierra Heuermann,Doris Zander
1113,0,Elizabeth Reaser,Alice Zander
1113,1,Annalise Basso,"Paulina ""Lina"" Zander
Lin Shaye as Old Paulina Zander"
1113,2,Lin Shaye,Old Paulina Zander
1113,3,Lulu Wilson,Doris Zander
1113,4,Henry Thomas,Father Tom Hogan
1113,5,Parker Mack,"Michael ""Mikey"" Russell"
1113,6,Halle Charlton,Ellie
1113,7,Alexis G. Zall,Betty
1113,8,Doug Jones,Ghoul Marcus
1113,9,Kate Siegel,Jenny Browning
1113,10,Sam Anderson,Mr. Browning
1113,11,Ele Keats,Ellie's Mom
1113,12,Nicholas Keenan,Walter
1113,13,Michael Weaver,Roger Zander
1179,0,Jovan Adepo,Boyce
1179,1,Jacob Anderson,Dawson
1179,2,Pilou Asbæk,Wafner
1179,3,Iain De Caestecker,Chase
1179,4,John Magaro,Tibbet
1179,5,Wyatt Russell,Ford
1179,6,Bokeem Woodbine,Rensin
892,0,Dennis Quaid,Lieutenant Payton/Older Corporal Gallo
892,1,Ben Foster,Corporal Bower
892,2,Cam Gigandet,Younger Corporal Gallo
892,3,Antje Traue,Nadia
892,4,Cung Le,Manh
892,5,Eddie Rouse,Leland
892,6,André Hennicke,Hunter Leader
892,7,Norman Reedus,Shepard
892,8,Wotan Wilke Möhring,Young Bower's Father
892,9,Niels-Bruno Schmidt,Insane Officer Eden
814,0,Katie Featherson,Katie
814,1,Micah Sloat,Micah
814,2,Mark Fredrichs,Dr. Fredrichs
814,3,Amber Armstrong,Amber
921,0,Sprague Grayden,Kristi Rey
921,1,Brian Boland,Daniel Rey
921,2,Molly Ephraim,Ali Rey
921,3,Katie Featherston,Katie
921,4,Micah Sloat,Micah
921,5,Seth Ginsberg,Brad
921,6,Vivis Cortez,Martine
921,7,Jackson Xenia Prieto,Hunter Rey
921,8,William Juan Prieto,Hunter Rey
1059,0,Kathryn Newton,Alex Nelson
1059,1,Matt Shively,Ben
1059,2,Aiden Lovekamp,Wyatt Nelson / Hunter Rey
1059,3,Brady Allen,Robbie
1059,4,Stephen Dunham,Doug Nelson
1059,5,Alexondra Lee,Holly Nelson
1059,6,Katie Featherston,Katie
1059,7,Alisha Boe,Tara
1060,0,Andrew Jacobs,Jesse
1060,1,Richard Cabral,Arturo
1060,2,Carlos Pratts,Oscar Hernandez
1060,3,Gabrielle Walsh,Marisol
1060,4,Jorge Diaz,Hector
1060,5,Catherine Toribio,Penelope
1060,6,Noemi Gonzalez,Evette
1060,7,Gigi Feshold,Natalie
1060,8,David Saucedo,Cesar Arista
1060,9,Julian Works,Pablo
1060,10,Molly Ephraim,Ali Rey
1060,11,Katie Featherston,Adult Katie
1060,12,Chloe Csengery,Young Katie
1060,13,Jessica Tyler Brown,Young Kristi
1060,14,Micah Sloat,Micah
1180,0,Matt Smith,Morgan
1180,1,Natalie Dormer,Gina
1180,2,John Bradley,Scooter
1180,3,Clive Standen,Colonel Knox
1180,4,Colin McFarlane,General Pierce
1180,5,Stanley Tucci,The Professor
1180,6,Agyness Deyn,Janet
125,0,Susan Penhaligon,Kathie Jacqurad
125,1,Robert Helpmann,Dr. Roget
125,2,Rod Mullinar,Ed Jacqurad
125,3,Bruce S. Barry,Dr. Brain Wright
125,4,Julia Blake,Matron Cassidy
125,5,Helen Hemingway,Sister Williams
125,6,Maria Mercedes,Nurse Panicale
125,7,Robert Thompson,Patrick
125,8,Walter Pym,Capt. Fraser
125,9,Frank Wilson,Det. Sgt. Grant
125,10,John P. Boddie,the Multi-Colored Mice
1212,0,Jason Clarke,Louis Creed
1212,1,Amy Seimetz,Rachel Creed
1212,2,John Lithgow,Jud Crandall
1212,3,Jeté Laurence,Ellie Creed
1212,4,Hugo Lavoie and Lucas Lavoie,Gage Creed
1212,5,Obssa Ahmed,Victor Pascow
411,0,Dale Midkiff,Louis Creed
411,1,Fred Gwynne,Jud Crandall
411,2,Denise Crosby,Rachel Creed
411,3,Brad Greenquist,Victor Pascow
411,4,Michael Lombard,Irwin Goldman
411,5,Miko Hughes,Gage Creed
411,6,Blaze Berdahl,Ellie Creed
411,7,Susan Blommaert,Missy Dandridge
411,8,Mara Clark,Marcy Charlton
411,9,Kavi Raz,Steve Masterton
411,10,Mary Louise Wilson,Dory Goldman
411,11,Andrew Hubatsek,Zelda
411,12,Lisa Stathoplos,Jud's mother
411,13,Stephen King,Minister
411,14,Chuck Courtney,Bill Baterman
411,15,Peter Stader,Timmy Baterman
411,16,Beau Berdahl,Ellie Creed II
141,0,Angus Scrimm,The Tall Man
141,1,Pat Roman,The Mega Dwarf
141,2,A. Michael Baldwin,Mike Pearson
141,3,Bill Thornbury,Jody Pearson
141,4,Reggie Bannister,Reggie
141,5,Kathy Lester,Lady in Lavender
141,6,Terrie Kalbus,Fortuneteller's Granddaughter
141,7,Kenneth V. Jones,Caretaker
141,8,Susan Harper,Susie
141,9,Lynn Eastman,Sally
141,10,David Arntzen,Toby
141,11,Ralph Richmond,Bartender
141,12,Bill Cone,Tommy
141,13,Laura Mann,Double Lavender
141,14,Mary Ellen Shaw,Fortuneteller
141,15,Myrle Scotton,Maid
412,0,James LeGros,Mike Pearson
412,1,Reggie Bannister,Reggie
412,2,Angus Scrimm,The Tall Man
412,3,Paula Irvine,Liz Reynolds
412,4,Samantha Phillips,Alchemy
412,5,Kenneth Tigar,Father Meyers
412,6,Rubin Kushner,Grandpa Alex Murphy
412,7,Ruth C. Engel,Grandma Murphy
412,8,Stacey Travis,Jeri Reynolds
412,9,A. Michael Baldwin,Young Mike
412,10,J. Patrick McNamara,Psychologist
412,11,Mark Anthony Major,Mortician
510,0,Angus Scrimm,The Tall Man
510,1,A. Michael Baldwin,Mike Pearson
510,2,Reggie Bannister,Reggie
510,3,Bill Thornbury,Jody Pearson
510,4,Kevin Connors,Tim
510,5,Gloria Lynne Henry,Rocky
510,6,Cindy Ambuehl,Edna
510,7,Brooks Gardner,Rufus
510,8,John Davis Chandler,Henry
510,9,Claire Benedek,Tim's mother
510,10,Sarah Scott Davis,Tanesha
581,0,Angus Scrimm,The Tall Man/ Dr. Jebediah Morningside
581,1,A. Michael Baldwin,Mike Pearson
581,2,Reggie Bannister,Reggie
581,3,Bill Thornbury,Jody Pearson
581,4,Beverly Bonner,Casey
581,5,Tara Strong,Ben
581,6,Heidi Marnhout,Jennifer
581,7,Bob Ivy,Demon Trooper
1114,0,Angus Scrimm,The Tall Man
1114,1,A. Michael Baldwin,Mike Pearson
1114,2,Reggie Bannister,Reggie
1114,3,Dawn Cody,Dawn / Jane
1114,4,Stephen Jutras,Chunk
1114,5,Bill Thornbury,Jody Pearson
1114,6,Kathy Lester,Lady in Lavender
1114,7,Gloria Lynne Henry,Rocky
1114,8,Daniel Roebuck,Demeter
1114,9,Solly Duran,Raina
1114,10,Daniel Schweiger,Thief
1114,11,Tara Strong,Ben Tennyson
1114,12,Paul Kratka,Rick Tennyson
1124,0,Luke Pensabene,Nikolai
1124,1,Raye Richards,Anna
1124,2,Connor Sullivan,Jeff
1124,3,Morgan K. Reynolds,Denise
1124,4,Dakota Ringer,Bernardo
1124,5,Brian Patrick Butler,Bryce
413,0,Robert Englund,Erik Destler
413,1,Jill Schoelen,Christine Day
413,2,Alex Hyde-White,Richard Dutton
413,3,Bill Nighy,Martin Barton
413,4,Stephanie Lawrence,La Carlotta
413,5,Molly Shannon,Meg
413,6,Emma Rawson,Meg
413,7,Terence Harvey,Inspector Hawkins
413,8,Nathan Lewis,Davies
413,9,Peter Clapham,Harrison
413,10,Yehuda Efroni,The Rat Catcher
413,11,Terence Beesley,Joseph Buquet
413,12,Mark Ryan,Mott
582,0,Peter O'Toole,Dr. Timothy Flyte
582,1,Rose McGowan,Lisa Pailey
582,2,Joanna Going,Jennifer Pailey
582,3,Liev Schreiber,Deputy Stuart 'Stu' Wargle
582,4,Ben Affleck,Sheriff Bryce Hammond
582,5,Nicky Katt,Deputy Steve Shanning
582,6,Clifton Powell,Gen. Leland Copperfield
582,7,Rick Otto,Scientist Lockland
582,8,Valerie Chow,Scientist Yamaguchi
582,9,Adam Nelson,Scientist Burke
582,10,John Hammil,Scientist Talbot
582,11,John Scott Clough,Scientist Shane
232,0,Christopher George,Lt. Bracken
232,1,Linda Day,Mary Riggs
232,2,Frank Braña,Sgt. Holden
232,3,Paul L. Smith,Willard
232,4,Edmund Purdom,Dean Foley
232,5,Ian Sera,Kendall James
232,6,Jack Taylor,Professor Arthur Brown
232,7,Isabelle Luque,Sylvia Costa
232,8,Gérard Tichy,Doctor Jennings
232,9,Hilda Fuchs,Grace
232,10,May Heatherly,Mrs. Reston
232,11,Alejandro Hernández,Timmy Reston
232,12,Roxana Nieto,Virginia Palmer
232,13,Cristina Cottrelli,Jenny
232,14,Leticia Marfil,Suzie
232,15,Silvia Gambino,Mary
232,16,Carmen Aguado,Carla
232,17,Paco Alvez,Alister Schwartz
539,0,Lewis Van Bergen,Vincent Gotto
539,1,Larry Cedar,District Attorney
539,3,Rosalind Allen,Jennifer Garrick
539,4,Brittany Alyse Smith,Zoe Garrick
539,5,Ron Canada,Barry
539,6,Aaron Lustig,Dr. Edwards
539,7,Todd Allen,David Kaminsky
539,8,Sal Viscuso and Ed Bernard,Jail Guards
539,9,Verne Troyer,Pinocchio Double
539,10,Dick Beals,the Voice of Pinocchio
126,0,Bradford Dillman,Paul Grogan
126,1,Heather Menzies,Maggie McKeown
126,2,Kevin McCarthy,Dr. Robert Hoak
126,3,Keenan Wynn,Jack
126,4,Dick Miller,Buck Gardner
126,5,Barbara Steele,Dr. Mengers
126,6,Belinda Balaski,Betsy
126,7,Melody Thomas Scott,Laura Dickinson
126,8,Bruce Gordon,Colonel Waxman
126,9,Paul Bartel,Mr. Dumont
126,10,Shannon Collins,Suzie Grogan
126,11,Barry Brown,
126,12,Shawn Nelson,Whitney
126,13,Richar Deakon,Earl Lyon
126,14,Janie Squire,Barbara Randolph
126,15,Roger Richman,David
126,16,Billie Smilie,Jailer
126,17,Guich Kook,TV Pitchman
126,18,Jack Pauleson,Boy in Canoe
524,0,Alexandra Paul,Maggie McNamara
524,1,William Katt,Paul Grogan
524,2,Darlene Carr,Dr. Leticia Baines
524,3,Soleil Moon Frye,Laura Dickinson
524,4,James Karen,Governor
524,5,Mila Kunis,Susie Grogan
524,6,Kehli O'Byrne,Gina Green
524,7,Richard Israel,Dave
524,8,Kaz Garas,Sheriff
524,9,Leland Orser,Terry Wechsler
524,10,Ben Slack,Earl Lyon
524,11,James E. Brodhead,Jack
524,12,Monte Markham,J.R. Randolph
524,13,Lorissa McComas,Barbara Randolph
923,0,Elisabeth Shue,Julie Forester
923,1,Adam Scott,Novak Radzinsky
923,2,Juan Santos,Berry Fallon
